ProductKey;OrderDate;DueDate;ShipDate;CustomerKey;PromotionKey;SalesTerritoryCountry;SalesTerritoryGroup;SalesOrderNumber;SalesOrderLineNumber;UnitPrice;ProductStandardCost;SalesAmount;TaxAmt;First Name;Last Name;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;EnglishOccupation;HouseOwnerFlag;DateFirstPurchase;CommuteDistance;ProductAlternateKey;ProductName;ProductSubcategory;ProductCategoryName;StandardCost;Color;ListPrice;Size;SizeRange;Weight;ProductLine;Class;Style;ModelName;EnglishPromotionName
344;12/02/2011;24/02/2011;19/02/2011;11244;1;United Kingdom;Europe;SO43988;1;3399,99;1912,1544;3399,99;271,9992;Alexis;Coleman;22/11/1968;Single;Female;alexis28@adventure-works.com;170000;2;3;Bachelors;Management;N;12/02/2011;0-1 Miles;BK-M82S-38;Mountain-100 Silver, 38;Mountain Bikes;Bikes;1912,1544;Silver;3399,99;38;38-40 CM;20,35;M ;H ;Unisex ;Mountain-100;No Discount
312;12/02/2011;24/02/2011;19/02/2011;28083;1;United States;North America;SO43989;1;3578,27;2171,2942;3578,27;286,2616;Kaitlyn;Foster;14/02/1974;Married;Female;kaitlyn83@adventure-works.com;110000;2;1;Graduate Degree;Management;Y;12/02/2011;1-2 Miles;BK-R93R-48;Road-150 Red, 48;Road Bikes;Bikes;2171,2942;Red;3578,27;48;48-52 CM;14,13;R ;H ;Unisex ;Road-150;No Discount
344;12/02/2011;24/02/2011;19/02/2011;25872;1;United States;North America;SO43990;1;3399,99;1912,1544;3399,99;271,9992;Melanie;Ross;12/04/1964;Single;Female;melanie19@adventure-works.com;70000;2;1;Bachelors;Management;N;12/02/2011;2-5 Miles;BK-M82S-38;Mountain-100 Silver, 38;Mountain Bikes;Bikes;1912,1544;Silver;3399,99;38;38-40 CM;20,35;M ;H ;Unisex ;Mountain-100;No Discount
310;12/02/2011;24/02/2011;19/02/2011;16660;1;Australia;Pacific;SO43991;1;3578,27;2171,2942;3578,27;286,2616;Lee;Blanco;1/12/1961;Single;Male;lee14@adventure-works.com;70000;2;0;High School;Skilled Manual;N;12/02/2011;1-2 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
311;12/02/2011;24/02/2011;19/02/2011;16638;1;Australia;Pacific;SO43992;1;3578,27;2171,2942;3578,27;286,2616;Dennis;Ye;7/02/1977;Married;Male;dennis11@adventure-works.com;110000;0;5;Partial High School;Professional;Y;12/02/2011;10+ Miles;BK-R93R-44;Road-150 Red, 44;Road Bikes;Bikes;2171,2942;Red;3578,27;44;42-46 CM;13,77;R ;H ;Unisex ;Road-150;No Discount
314;14/02/2011;26/02/2011;21/02/2011;16929;1;Australia;Pacific;SO43993;1;3578,27;2171,2942;3578,27;286,2616;Savannah;Scott;10/12/1951;Married;Female;savannah36@adventure-works.com;30000;2;0;Partial College;Clerical;N;14/02/2011;5-10 Miles;BK-R93R-56;Road-150 Red, 56;Road Bikes;Bikes;2171,2942;Red;3578,27;56;54-58 CM;14,68;R ;H ;Unisex ;Road-150;No Discount
314;15/02/2011;27/02/2011;22/02/2011;27681;1;United States;North America;SO43994;1;3578,27;2171,2942;3578,27;286,2616;Olivia;Jackson;7/12/1956;Married;Female;olivia11@adventure-works.com;40000;4;0;Partial College;Professional;N;15/02/2011;1-2 Miles;BK-R93R-56;Road-150 Red, 56;Road Bikes;Bikes;2171,2942;Red;3578,27;56;54-58 CM;14,68;R ;H ;Unisex ;Road-150;No Discount
312;15/02/2011;27/02/2011;22/02/2011;21813;1;Canada;North America;SO43995;1;3578,27;2171,2942;3578,27;286,2616;Dalton;Brown;30/08/1963;Married;Male;dalton4@adventure-works.com;60000;2;1;High School;Professional;N;15/02/2011;2-5 Miles;BK-R93R-48;Road-150 Red, 48;Road Bikes;Bikes;2171,2942;Red;3578,27;48;48-52 CM;14,13;R ;H ;Unisex ;Road-150;No Discount
310;15/02/2011;27/02/2011;22/02/2011;27920;1;United States;North America;SO43996;1;3578,27;2171,2942;3578,27;286,2616;Mary;Howard;18/06/1978;Single;Female;mary39@adventure-works.com;70000;0;0;Partial College;Skilled Manual;Y;15/02/2011;5-10 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
310;15/02/2011;27/02/2011;22/02/2011;28022;1;United States;North America;SO43997;1;3578,27;2171,2942;3578,27;286,2616;Jason;Lopez;10/12/1951;Single;Male;jason48@adventure-works.com;40000;5;0;High School;Professional;Y;15/02/2011;10+ Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
311;15/02/2011;27/02/2011;22/02/2011;28047;1;United States;North America;SO43999;1;3578,27;2171,2942;3578,27;286,2616;Jay;Sanchez;18/06/1956;Single;Male;jay27@adventure-works.com;60000;2;1;Partial College;Professional;N;15/02/2011;2-5 Miles;BK-R93R-44;Road-150 Red, 44;Road Bikes;Bikes;2171,2942;Red;3578,27;44;42-46 CM;13,77;R ;H ;Unisex ;Road-150;No Discount
311;16/02/2011;28/02/2011;23/02/2011;27918;1;United States;North America;SO44000;1;3578,27;2171,2942;3578,27;286,2616;Samantha;Ross;16/08/1983;Married;Female;samantha29@adventure-works.com;70000;0;0;Partial College;Skilled Manual;Y;16/02/2011;5-10 Miles;BK-R93R-44;Road-150 Red, 44;Road Bikes;Bikes;2171,2942;Red;3578,27;44;42-46 CM;13,77;R ;H ;Unisex ;Road-150;No Discount
313;16/02/2011;28/02/2011;23/02/2011;28044;1;United States;North America;SO44001;1;3578,27;2171,2942;3578,27;286,2616;Jimmy;Navarro;9/01/1955;Single;Male;jimmy13@adventure-works.com;60000;2;1;Bachelors;Management;N;16/02/2011;2-5 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
336;16/02/2011;28/02/2011;23/02/2011;14572;1;United States;North America;SO44002;1;699,0982;413,1463;699,0982;55,9279;Melanie;Foster;13/10/1976;Married;Female;melanie3@adventure-works.com;70000;3;0;Graduate Degree;Professional;Y;16/02/2011;2-5 Miles;BK-R50B-62;Road-650 Black, 62;Road Bikes;Bikes;413,1463;Black;699,0982;62;60-62 CM;20;R ;L ;Unisex ;Road-650;No Discount
342;16/02/2011;28/02/2011;23/02/2011;19325;1;Germany;Europe;SO44003;1;699,0982;413,1463;699,0982;55,9279;Kelli;Chen;11/09/1972;Married;Female;kelli2@adventure-works.com;40000;0;0;Bachelors;Clerical;Y;16/02/2011;0-1 Miles;BK-R50B-52;Road-650 Black, 52;Road Bikes;Bikes;413,1463;Black;699,0982;52;48-52 CM;19,42;R ;L ;Unisex ;Road-650;No Discount
310;16/02/2011;28/02/2011;23/02/2011;28061;1;United States;North America;SO44004;1;3578,27;2171,2942;3578,27;286,2616;Kyle;Lopez;5/01/1977;Single;Male;kyle49@adventure-works.com;70000;4;0;Graduate Degree;Professional;N;16/02/2011;0-1 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
334;16/02/2011;28/02/2011;23/02/2011;26629;1;Canada;North America;SO44005;1;699,0982;413,1463;699,0982;55,9279;Miranda;Price;5/08/1965;Married;Female;miranda0@adventure-works.com;60000;1;0;Partial College;Skilled Manual;Y;16/02/2011;0-1 Miles;BK-R50B-60;Road-650 Black, 60;Road Bikes;Bikes;413,1463;Black;699,0982;60;60-62 CM;19,9;R ;L ;Unisex ;Road-650;No Discount
310;16/02/2011;28/02/2011;23/02/2011;16744;1;Australia;Pacific;SO44006;1;3578,27;2171,2942;3578,27;286,2616;Lacey;Guo;13/12/1947;Married;Female;lacey30@adventure-works.com;40000;2;0;Bachelors;Management;Y;16/02/2011;0-1 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
320;16/02/2011;28/02/2011;23/02/2011;25555;1;Australia;Pacific;SO44007;1;699,0982;413,1463;699,0982;55,9279;Trisha;Lu;12/08/1985;Married;Female;trisha6@adventure-works.com;10000;0;0;Partial College;Manual;N;16/02/2011;0-1 Miles;BK-R50R-58;Road-650 Red, 58;Road Bikes;Bikes;413,1463;Red;699,0982;58;54-58 CM;19,79;R ;L ;Unisex ;Road-650;No Discount
312;17/02/2011;1/03/2011;24/02/2011;27678;1;United States;North America;SO44008;1;3578,27;2171,2942;3578,27;286,2616;Angel;Carter;10/03/1957;Single;Male;angel33@adventure-works.com;40000;3;0;Partial College;Professional;N;17/02/2011;1-2 Miles;BK-R93R-48;Road-150 Red, 48;Road Bikes;Bikes;2171,2942;Red;3578,27;48;48-52 CM;14,13;R ;H ;Unisex ;Road-150;No Discount
314;17/02/2011;1/03/2011;24/02/2011;27759;1;United States;North America;SO44009;1;3578,27;2171,2942;3578,27;286,2616;Alexandria;Brooks;6/05/1976;Single;Female;alexandria25@adventure-works.com;50000;3;3;Bachelors;Skilled Manual;N;17/02/2011;10+ Miles;BK-R93R-56;Road-150 Red, 56;Road Bikes;Bikes;2171,2942;Red;3578,27;56;54-58 CM;14,68;R ;H ;Unisex ;Road-150;No Discount
310;17/02/2011;1/03/2011;24/02/2011;13680;1;United Kingdom;Europe;SO44010;1;3578,27;2171,2942;3578,27;286,2616;Jan;Watson;16/05/1980;Married;Female;jan4@adventure-works.com;40000;1;1;Bachelors;Skilled Manual;Y;17/02/2011;1-2 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
310;17/02/2011;1/03/2011;24/02/2011;13514;1;Germany;Europe;SO44011;1;3578,27;2171,2942;3578,27;286,2616;Lindsay;Luo;11/08/1947;Single;Female;lindsay6@adventure-works.com;10000;3;0;Partial College;Manual;Y;17/02/2011;1-2 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
312;17/02/2011;1/03/2011;24/02/2011;16928;1;Australia;Pacific;SO44013;1;3578,27;2171,2942;3578,27;286,2616;Bryan;Stewart;16/04/1963;Single;Male;bryan22@adventure-works.com;30000;2;0;Partial College;Clerical;Y;17/02/2011;5-10 Miles;BK-R93R-48;Road-150 Red, 48;Road Bikes;Bikes;2171,2942;Red;3578,27;48;48-52 CM;14,13;R ;H ;Unisex ;Road-150;No Discount
313;18/02/2011;2/03/2011;25/02/2011;27917;1;United States;North America;SO44014;1;3578,27;2171,2942;3578,27;286,2616;Andrea;Sanders;29/10/1984;Single;Female;andrea4@adventure-works.com;60000;0;0;Partial College;Skilled Manual;Y;18/02/2011;5-10 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
311;18/02/2011;2/03/2011;25/02/2011;13693;1;United Kingdom;Europe;SO44015;1;3578,27;2171,2942;3578,27;286,2616;Dominic;Gonzalez;5/08/1976;Single;Male;dominic19@adventure-works.com;20000;0;0;Partial High School;Manual;N;18/02/2011;1-2 Miles;BK-R93R-44;Road-150 Red, 44;Road Bikes;Bikes;2171,2942;Red;3578,27;44;42-46 CM;13,77;R ;H ;Unisex ;Road-150;No Discount
350;18/02/2011;2/03/2011;25/02/2011;11247;1;United Kingdom;Europe;SO44016;1;3374,99;1898,0944;3374,99;269,9992;Claudia;Zhou;4/12/1961;Single;Female;claudia7@adventure-works.com;130000;3;4;Partial College;Professional;N;18/02/2011;0-1 Miles;BK-M82B-44;Mountain-100 Black, 44;Mountain Bikes;Bikes;1898,0944;Black;3374,99;44;42-46 CM;21,13;M ;H ;Unisex ;Mountain-100;No Discount
310;18/02/2011;2/03/2011;25/02/2011;28078;1;United States;North America;SO44017;1;3578,27;2171,2942;3578,27;286,2616;Jack;Young;9/09/1974;Single;Male;jack54@adventure-works.com;80000;4;3;Bachelors;Management;Y;18/02/2011;1-2 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
350;18/02/2011;2/03/2011;25/02/2011;25876;1;United States;North America;SO44018;1;3374,99;1898,0944;3374,99;269,9992;Noah;King;30/11/1953;Married;Male;noah46@adventure-works.com;60000;2;1;Partial College;Professional;Y;18/02/2011;2-5 Miles;BK-M82B-44;Mountain-100 Black, 44;Mountain Bikes;Bikes;1898,0944;Black;3374,99;44;42-46 CM;21,13;M ;H ;Unisex ;Mountain-100;No Discount
310;18/02/2011;2/03/2011;25/02/2011;16701;1;Australia;Pacific;SO44019;1;3578,27;2171,2942;3578,27;286,2616;Laura;Zheng;10/01/1980;Single;Female;laura25@adventure-works.com;70000;0;0;Bachelors;Professional;N;18/02/2011;0-1 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
311;18/02/2011;2/03/2011;25/02/2011;16931;1;Australia;Pacific;SO44020;1;3578,27;2171,2942;3578,27;286,2616;Dalton;Lee;13/03/1953;Single;Male;dalton21@adventure-works.com;30000;3;0;Partial College;Clerical;Y;18/02/2011;5-10 Miles;BK-R93R-44;Road-150 Red, 44;Road Bikes;Bikes;2171,2942;Red;3578,27;44;42-46 CM;13,77;R ;H ;Unisex ;Road-150;No Discount
313;19/02/2011;3/03/2011;26/02/2011;22008;1;Canada;North America;SO44022;1;3578,27;2171,2942;3578,27;286,2616;Alisha;Ye;5/10/1980;Single;Female;alisha9@adventure-works.com;40000;0;0;High School;Skilled Manual;N;19/02/2011;0-1 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
349;19/02/2011;3/03/2011;26/02/2011;19830;1;Canada;North America;SO44023;1;3374,99;1898,0944;3374,99;269,9992;Gabrielle;Long;20/12/1973;Single;Female;gabrielle32@adventure-works.com;70000;1;0;Bachelors;Professional;Y;19/02/2011;2-5 Miles;BK-M82B-42;Mountain-100 Black, 42;Mountain Bikes;Bikes;1898,0944;Black;3374,99;42;42-46 CM;20,77;M ;H ;Unisex ;Mountain-100;No Discount
314;19/02/2011;3/03/2011;26/02/2011;16663;1;Australia;Pacific;SO44024;1;3578,27;2171,2942;3578,27;286,2616;Rosa;Lu;8/04/1963;Single;Female;rosa12@adventure-works.com;70000;2;0;High School;Professional;N;19/02/2011;1-2 Miles;BK-R93R-56;Road-150 Red, 56;Road Bikes;Bikes;2171,2942;Red;3578,27;56;54-58 CM;14,68;R ;H ;Unisex ;Road-150;No Discount
314;19/02/2011;3/03/2011;26/02/2011;16708;1;Australia;Pacific;SO44025;1;3578,27;2171,2942;3578,27;286,2616;Kellie;Sanz;6/04/1975;Single;Female;kellie17@adventure-works.com;90000;2;0;Bachelors;Management;N;19/02/2011;5-10 Miles;BK-R93R-56;Road-150 Red, 56;Road Bikes;Bikes;2171,2942;Red;3578,27;56;54-58 CM;14,68;R ;H ;Unisex ;Road-150;No Discount
310;19/02/2011;3/03/2011;26/02/2011;17045;1;Australia;Pacific;SO44026;1;3578,27;2171,2942;3578,27;286,2616;Derek;Goel;5/07/1980;Single;Male;derek17@adventure-works.com;90000;1;0;Graduate Degree;Management;Y;19/02/2011;0-1 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
310;20/02/2011;4/03/2011;27/02/2011;21921;1;Canada;North America;SO44027;1;3578,27;2171,2942;3578,27;286,2616;Lucas;Collins;30/01/1967;Married;Male;lucas12@adventure-works.com;60000;1;0;Partial College;Skilled Manual;Y;20/02/2011;0-1 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
312;20/02/2011;4/03/2011;27/02/2011;17048;1;Australia;Pacific;SO44028;1;3578,27;2171,2942;3578,27;286,2616;Natasha;Gutierrez;14/03/1986;Single;Female;natasha10@adventure-works.com;90000;1;0;Graduate Degree;Management;Y;20/02/2011;0-1 Miles;BK-R93R-48;Road-150 Red, 48;Road Bikes;Bikes;2171,2942;Red;3578,27;48;48-52 CM;14,13;R ;H ;Unisex ;Road-150;No Discount
311;21/02/2011;5/03/2011;28/02/2011;12131;1;France;Europe;SO44030;1;3578,27;2171,2942;3578,27;286,2616;Randall;Dominguez;15/04/1961;Married;Male;randall14@adventure-works.com;90000;2;1;High School;Professional;N;21/02/2011;2-5 Miles;BK-R93R-44;Road-150 Red, 44;Road Bikes;Bikes;2171,2942;Red;3578,27;44;42-46 CM;13,77;R ;H ;Unisex ;Road-150;No Discount
313;21/02/2011;5/03/2011;28/02/2011;13689;1;United Kingdom;Europe;SO44031;1;3578,27;2171,2942;3578,27;286,2616;Teresa;Ramos;19/10/1978;Single;Female;teresa18@adventure-works.com;50000;0;0;Graduate Degree;Skilled Manual;N;21/02/2011;0-1 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
314;21/02/2011;5/03/2011;28/02/2011;16693;1;Australia;Pacific;SO44033;1;3578,27;2171,2942;3578,27;286,2616;Ethan;Coleman;20/07/1971;Married;Male;ethan2@adventure-works.com;60000;1;0;Partial College;Skilled Manual;Y;21/02/2011;0-1 Miles;BK-R93R-56;Road-150 Red, 56;Road Bikes;Bikes;2171,2942;Red;3578,27;56;54-58 CM;14,68;R ;H ;Unisex ;Road-150;No Discount
313;21/02/2011;5/03/2011;28/02/2011;16702;1;Australia;Pacific;SO44034;1;3578,27;2171,2942;3578,27;286,2616;Patricia;Raman;12/03/1973;Married;Female;patricia15@adventure-works.com;60000;1;0;Partial College;Skilled Manual;Y;21/02/2011;0-1 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
312;21/02/2011;5/03/2011;28/02/2011;16707;1;Australia;Pacific;SO44035;1;3578,27;2171,2942;3578,27;286,2616;Derrick;Serrano;5/10/1963;Single;Male;derrick15@adventure-works.com;90000;2;0;Bachelors;Professional;Y;21/02/2011;2-5 Miles;BK-R93R-48;Road-150 Red, 48;Road Bikes;Bikes;2171,2942;Red;3578,27;48;48-52 CM;14,13;R ;H ;Unisex ;Road-150;No Discount
310;21/02/2011;5/03/2011;28/02/2011;17046;1;Australia;Pacific;SO44036;1;3578,27;2171,2942;3578,27;286,2616;Preston;Sai;6/03/1975;Married;Male;preston4@adventure-works.com;90000;1;0;Graduate Degree;Management;Y;21/02/2011;0-1 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
328;21/02/2011;5/03/2011;28/02/2011;25272;1;Australia;Pacific;SO44037;1;699,0982;413,1463;699,0982;55,9279;Edwin;Xu;18/09/1948;Single;Male;edwin13@adventure-works.com;60000;2;0;Graduate Degree;Management;N;21/02/2011;1-2 Miles;BK-R50R-48;Road-650 Red, 48;Road Bikes;Bikes;413,1463;Red;699,0982;48;48-52 CM;19,13;R ;L ;Unisex ;Road-650;No Discount
344;21/02/2011;5/03/2011;28/02/2011;25868;1;United States;North America;SO44038;1;3399,99;1912,1544;3399,99;271,9992;Jessica;Lewis;3/05/1952;Married;Female;jessica69@adventure-works.com;70000;5;0;Bachelors;Management;Y;21/02/2011;10+ Miles;BK-M82S-38;Mountain-100 Silver, 38;Mountain Bikes;Bikes;1912,1544;Silver;3399,99;38;38-40 CM;20,35;M ;H ;Unisex ;Mountain-100;No Discount
342;22/02/2011;6/03/2011;1/03/2011;17971;1;France;Europe;SO44039;1;699,0982;413,1463;699,0982;55,9279;Mayra;Perez;23/10/1973;Single;Female;mayra20@adventure-works.com;10000;2;2;High School;Manual;Y;22/02/2011;0-1 Miles;BK-R50B-52;Road-650 Black, 52;Road Bikes;Bikes;413,1463;Black;699,0982;52;48-52 CM;19,42;R ;L ;Unisex ;Road-650;No Discount
313;22/02/2011;6/03/2011;1/03/2011;16742;1;Australia;Pacific;SO44041;1;3578,27;2171,2942;3578,27;286,2616;Mitchell;Pal;12/05/1946;Married;Male;mitchell11@adventure-works.com;40000;2;0;Bachelors;Management;N;22/02/2011;0-1 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
313;23/02/2011;7/03/2011;2/03/2011;13678;1;United Kingdom;Europe;SO44042;1;3578,27;2171,2942;3578,27;286,2616;Warren;Goel;23/12/1979;Married;Male;warren9@adventure-works.com;40000;1;1;Bachelors;Skilled Manual;Y;23/02/2011;0-1 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
311;23/02/2011;7/03/2011;2/03/2011;13679;1;United Kingdom;Europe;SO44043;1;3578,27;2171,2942;3578,27;286,2616;Sandra;Li;3/08/1979;Married;Female;sandra9@adventure-works.com;40000;1;1;Bachelors;Skilled Manual;Y;23/02/2011;0-1 Miles;BK-R93R-44;Road-150 Red, 44;Road Bikes;Bikes;2171,2942;Red;3578,27;44;42-46 CM;13,77;R ;H ;Unisex ;Road-150;No Discount
314;23/02/2011;7/03/2011;2/03/2011;13690;1;United Kingdom;Europe;SO44044;1;3578,27;2171,2942;3578,27;286,2616;Claudia;Gao;16/08/1977;Single;Female;claudia13@adventure-works.com;20000;0;0;Partial High School;Manual;N;23/02/2011;1-2 Miles;BK-R93R-56;Road-150 Red, 56;Road Bikes;Bikes;2171,2942;Red;3578,27;56;54-58 CM;14,68;R ;H ;Unisex ;Road-150;No Discount
344;23/02/2011;7/03/2011;2/03/2011;28394;1;France;Europe;SO44045;1;3399,99;1912,1544;3399,99;271,9992;Alisha;Zhang;1/10/1971;Married;Female;alisha0@adventure-works.com;40000;0;0;Bachelors;Professional;N;23/02/2011;0-1 Miles;BK-M82S-38;Mountain-100 Silver, 38;Mountain Bikes;Bikes;1912,1544;Silver;3399,99;38;38-40 CM;20,35;M ;H ;Unisex ;Mountain-100;No Discount
313;23/02/2011;7/03/2011;2/03/2011;28064;1;United States;North America;SO44046;1;3578,27;2171,2942;3578,27;286,2616;Tamara;Nath;9/09/1977;Single;Female;tamara28@adventure-works.com;70000;5;0;Graduate Degree;Professional;Y;23/02/2011;2-5 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
344;23/02/2011;7/03/2011;2/03/2011;25878;1;United States;North America;SO44047;1;3399,99;1912,1544;3399,99;271,9992;Brianna;Simmons;7/12/1953;Single;Female;brianna60@adventure-works.com;60000;2;1;Bachelors;Management;N;23/02/2011;2-5 Miles;BK-M82S-38;Mountain-100 Silver, 38;Mountain Bikes;Bikes;1912,1544;Silver;3399,99;38;38-40 CM;20,35;M ;H ;Unisex ;Mountain-100;No Discount
314;23/02/2011;7/03/2011;2/03/2011;16713;1;Australia;Pacific;SO44048;1;3578,27;2171,2942;3578,27;286,2616;Tony;Nara;6/05/1959;Married;Male;tony19@adventure-works.com;40000;2;0;Bachelors;Management;Y;23/02/2011;0-1 Miles;BK-R93R-56;Road-150 Red, 56;Road Bikes;Bikes;2171,2942;Red;3578,27;56;54-58 CM;14,68;R ;H ;Unisex ;Road-150;No Discount
314;24/02/2011;8/03/2011;3/03/2011;13538;1;Germany;Europe;SO44049;1;3578,27;2171,2942;3578,27;286,2616;Vanessa;Henderson;20/02/1976;Single;Female;vanessa5@adventure-works.com;20000;2;0;Partial College;Manual;Y;24/02/2011;1-2 Miles;BK-R93R-56;Road-150 Red, 56;Road Bikes;Bikes;2171,2942;Red;3578,27;56;54-58 CM;14,68;R ;H ;Unisex ;Road-150;No Discount
310;24/02/2011;8/03/2011;3/03/2011;17050;1;Australia;Pacific;SO44050;1;3578,27;2171,2942;3578,27;286,2616;Cristina;Xie;23/05/1976;Married;Female;cristina3@adventure-works.com;80000;4;4;Graduate Degree;Management;Y;24/02/2011;0-1 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
310;25/02/2011;9/03/2011;4/03/2011;13691;1;United Kingdom;Europe;SO44051;1;3578,27;2171,2942;3578,27;286,2616;Ariana;Bailey;19/10/1983;Single;Female;ariana14@adventure-works.com;40000;2;2;Partial College;Clerical;Y;25/02/2011;1-2 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
314;25/02/2011;9/03/2011;4/03/2011;16637;1;Australia;Pacific;SO44052;1;3578,27;2171,2942;3578,27;286,2616;Evan;King;15/02/1977;Married;Male;evan44@adventure-works.com;110000;0;5;High School;Management;Y;25/02/2011;10+ Miles;BK-R93R-56;Road-150 Red, 56;Road Bikes;Bikes;2171,2942;Red;3578,27;56;54-58 CM;14,68;R ;H ;Unisex ;Road-150;No Discount
338;26/02/2011;10/03/2011;5/03/2011;19329;1;Germany;Europe;SO44053;1;699,0982;413,1463;699,0982;55,9279;Nancy;Srini;19/04/1971;Single;Female;nancy11@adventure-works.com;20000;2;2;High School;Manual;Y;26/02/2011;0-1 Miles;BK-R50B-44;Road-650 Black, 44;Road Bikes;Bikes;413,1463;Black;699,0982;44;42-46 CM;18,77;R ;L ;Unisex ;Road-650;No Discount
314;26/02/2011;10/03/2011;5/03/2011;13542;1;Germany;Europe;SO44054;1;3578,27;2171,2942;3578,27;286,2616;Sharon;Kumar;23/05/1969;Married;Female;sharon14@adventure-works.com;30000;1;0;Bachelors;Clerical;Y;26/02/2011;0-1 Miles;BK-R93R-56;Road-150 Red, 56;Road Bikes;Bikes;2171,2942;Red;3578,27;56;54-58 CM;14,68;R ;H ;Unisex ;Road-150;No Discount
310;26/02/2011;10/03/2011;5/03/2011;13543;1;Germany;Europe;SO44055;1;3578,27;2171,2942;3578,27;286,2616;Phillip;Rana;30/01/1964;Single;Male;phillip12@adventure-works.com;30000;1;0;Bachelors;Clerical;Y;26/02/2011;0-1 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
314;26/02/2011;10/03/2011;5/03/2011;13559;1;Germany;Europe;SO44056;1;3578,27;2171,2942;3578,27;286,2616;Lori;Ramos;15/12/1974;Single;Female;lori18@adventure-works.com;50000;0;0;Graduate Degree;Skilled Manual;Y;26/02/2011;0-1 Miles;BK-R93R-56;Road-150 Red, 56;Road Bikes;Bikes;2171,2942;Red;3578,27;56;54-58 CM;14,68;R ;H ;Unisex ;Road-150;No Discount
